gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,1,3,0.2746268656716418,0.0031213939533810296,1
0,0,1,0,0.2222222222222222,0,0,0,0,0,0,1,1,1,0,1,2,0.3154228855721393,0.09132240941610895,1
0,0,1,0,1.0,1,1,2,0,0,0,0,0,0,2,0,0,0.06368159203980098,0.2090064620355412,0
1,0,0,0,0.41666666666666663,1,1,1,1,1,1,0,0,0,1,0,0,0.7179104477611941,0.3233152550196169,0
0,0,1,0,0.6805555555555555,1,1,1,1,0,0,0,1,1,0,1,3,0.8218905472636816,0.5571832448649896,0
1,0,1,0,0.8472222222222222,1,1,0,1,0,1,1,0,1,2,0,1,0.5681592039800994,0.5435610431571659,0
1,0,1,1,0.6527777777777778,1,1,1,0,1,0,0,1,0,0,0,2,0.6860696517412935,0.4614181860143088,0
1,0,0,0,0.2777777777777778,1,0,0,1,0,1,0,0,1,0,0,1,0.4592039800995025,0.15921993999538425,0
1,0,1,1,0.4722222222222222,1,0,1,0,0,0,0,1,0,0,0,2,0.5975124378109452,0.29373413339487653,1
0,0,1,1,0.9722222222222222,1,1,2,0,0,0,0,0,0,2,0,0,0.06417910447761191,0.19237249019155322,0
1,0,0,1,0.75,1,0,1,1,1,0,1,1,1,1,1,2,0.8716417910447761,0.6701880913916455,0
1,1,1,0,0.8472222222222222,1,1,1,0,1,1,1,1,0,1,1,3,0.7965174129353233,0.6978709900761597,0
1,0,0,0,0.041666666666666664,1,1,1,0,0,0,0,0,0,0,1,2,0.5840796019900497,0.024186475882760215,1
1,0,0,0,0.18055555555555555,1,0,2,0,0,0,0,0,0,1,0,3,0.011940298507462671,0.029009923840295406,0
0,1,0,0,0.2222222222222222,1,1,1,0,0,0,0,1,1,0,1,2,0.7751243781094528,0.17429033002538658,1
0,0,1,1,0.041666666666666664,1,0,0,0,1,0,0,1,0,0,1,1,0.4024875621890548,0.0172859450726979,0
1,0,0,0,0.3472222222222222,1,0,2,0,0,0,0,0,0,0,1,3,0.018905472636815884,0.05972190168474499,0
1,0,0,0,0.41666666666666663,1,1,0,1,0,0,0,0,1,0,1,3,0.46019900497512434,0.21574544195707362,0
0,0,1,0,0.29166666666666663,0,0,0,1,0,0,0,0,0,0,0,2,0.10199004975124376,0.07045349642280176,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,2,0.2691542288557213,0.0030579275328871443,1
0,0,0,0,0.20833333333333331,1,0,2,0,0,0,0,0,0,0,0,0,0.011442786069651711,0.031213939533810294,1
1,1,1,0,0.3194444444444444,1,0,1,0,0,0,0,1,1,0,1,2,0.718407960199005,0.24214747288252944,0
0,0,1,1,0.625,1,1,1,1,1,0,0,1,1,0,1,2,0.8646766169154229,0.5437456727440572,0
0,0,1,1,0.3333333333333333,1,1,1,0,1,1,0,0,0,1,0,0,0.645771144278607,0.2324313408723748,0
0,0,0,0,0.15277777777777776,1,1,1,0,0,0,1,1,0,0,0,2,0.7154228855721393,0.11183360258481423,1
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0,0,3,0.2666666666666666,0.003029079159935379,1
0,0,1,0,0.7777777777777777,1,1,1,0,0,1,1,1,1,2,0,0,0.845273631840796,0.6606912070159243,0
0,0,0,0,0.013888888888888888,1,0,1,0,1,0,0,0,0,0,0,2,0.572636815920398,0.006577429033002538,1
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,2,0.011940298507462671,7.500576967459007e-05,0
0,0,0,0,0.09722222222222221,1,0,1,0,0,0,0,0,1,0,1,2,0.6074626865671642,0.058198707592891766,1
0,1,1,0,0.7638888888888888,1,0,1,0,0,1,1,1,0,2,0,1,0.7019900497512437,0.5523309485345027,0
0,0,0,0,0.027777777777777776,0,0,0,0,0,0,1,0,0,0,1,2,0.1258706467661691,0.0046445880452342485,1
0,0,1,1,1.0,1,1,0,1,0,1,1,1,1,2,1,1,0.673134328358209,0.7029713824140319,0
0,1,0,0,0.625,0,0,0,0,0,0,0,0,1,1,0,2,0.15870646766169155,0.18206785137318254,0
0,0,0,0,0.6527777777777778,1,0,2,0,0,0,0,0,0,2,0,3,0.018905472636815884,0.1185552734825756,0
0,1,0,0,0.6388888888888888,1,0,1,0,1,0,0,1,1,1,0,1,0.7661691542288557,0.5083544888068313,1
1,0,0,0,0.027777777777777776,1,0,0,0,1,0,0,0,0,0,1,3,0.3189054726368159,0.00853334871913224,0
0,0,1,0,0.027777777777777776,1,0,1,1,0,0,1,0,0,0,1,2,0.6159203980099502,0.020280406185091162,0
0,0,1,0,0.16666666666666666,1,0,0,0,1,0,0,0,0,0,1,2,0.32835820895522383,0.06846295868912994,0
0,1,1,0,0.9444444444444444,1,1,1,0,1,0,0,0,1,0,1,0,0.7099502487562188,0.7049157627509809,1
1,0,1,1,0.9583333333333333,1,0,1,0,0,0,1,1,1,2,1,1,0.7656716417910447,0.7677013616432034,0
1,1,0,1,0.7777777777777777,1,0,1,1,0,0,0,1,1,1,0,1,0.7616915422885572,0.6052965612739442,0
0,1,0,0,0.05555555555555555,1,1,1,1,0,0,0,0,0,0,1,2,0.6169154228855721,0.03287560581583199,0
1,0,1,0,0.8888888888888888,1,1,0,0,1,1,1,1,0,2,1,0,0.5756218905472636,0.553888760673898,0
1,0,1,0,0.8194444444444444,1,1,1,1,1,1,0,1,1,1,1,2,0.9144278606965174,0.741893607200554,1
1,0,1,1,0.861111111111111,1,1,1,1,1,1,1,1,1,2,0,0,0.9681592039800994,0.8239383798753751,0
1,0,1,1,0.875,1,1,2,0,0,0,0,0,0,2,0,1,0.06368159203980098,0.17951765520424648,0
0,0,0,0,0.736111111111111,0,0,0,1,1,1,1,1,0,1,1,2,0.3517412935323383,0.33007154396492033,0
1,0,1,1,0.06944444444444445,1,0,2,0,0,0,0,0,0,0,0,3,0.011940298507462671,0.007760212324024925,0
1,1,1,0,0.6805555555555555,1,1,1,1,1,1,0,0,0,0,1,2,0.6960199004975124,0.47780406185091157,0
0,0,1,1,0.861111111111111,1,1,1,1,0,0,0,1,1,2,1,0,0.8248756218905472,0.7638529886914378,0
0,0,1,0,0.7638888888888888,1,0,0,1,1,0,1,0,0,2,0,3,0.3835820895522387,0.3569409185321948,0
0,1,1,0,0.986111111111111,1,0,1,1,1,1,1,1,0,2,1,2,0.8074626865671642,0.8250000000000001,0
0,0,1,1,1.0,1,0,2,0,0,0,0,0,0,2,1,1,0.01840796019900498,0.15087122086314333,0
1,0,1,1,0.5,0,0,0,1,0,1,1,1,1,1,0,1,0.4223880597014925,0.2556831294714978,0
1,0,1,0,0.3472222222222222,1,0,2,0,0,0,0,0,0,1,1,0,0.026865671641791017,0.054967689822294025,0
0,1,1,0,1.0,1,1,1,1,1,1,1,1,1,2,1,0,0.9611940298507461,0.9576678975305793,0
0,0,0,0,0.5,1,0,2,0,0,0,0,0,0,1,1,0,0.009950248756218888,0.07627509808446804,0
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,1,1,0,1,3,0.4432835820895522,0.005077313639510732,0
0,0,1,0,1.0,1,1,1,1,0,1,0,1,1,2,1,2,0.8681592039800995,0.8683591045465036,0
1,0,1,1,0.8194444444444444,1,0,2,0,0,0,0,0,0,2,0,3,0.015920398009950265,0.13494691899376876,0
1,1,1,0,0.09722222222222221,1,0,1,0,0,0,0,1,1,0,1,2,0.708955223880597,0.07591737825986615,1
0,0,0,0,0.013888888888888888,1,0,0,0,0,1,1,1,1,1,0,1,0.5557213930348258,0.006381260096930532,0
0,0,1,1,0.41666666666666663,1,1,1,0,1,1,1,1,1,0,1,2,0.8880597014925372,0.37199399953842605,0
1,0,0,0,0.8888888888888888,1,0,2,0,0,0,0,0,0,2,0,3,0.012935323383084563,0.1409358412185553,0
1,0,0,0,0.875,1,1,0,1,1,1,1,0,0,1,0,0,0.5029850746268656,0.47225363489499195,0
1,1,1,0,1.0,1,1,0,1,1,1,0,1,1,2,0,1,0.6587064676616915,0.6786348949919225,0
1,0,1,0,0.1111111111111111,1,0,1,1,0,0,0,0,0,0,0,2,0.5646766169154228,0.07086891299330719,1
0,0,0,0,0.861111111111111,1,1,0,0,1,1,1,1,1,2,0,0,0.6592039800995024,0.597092084006462,0
1,0,1,1,0.9305555555555555,1,1,1,0,1,1,1,1,1,2,1,0,0.9248756218905473,0.8668359104546504,0
1,0,0,0,0.08333333333333333,1,0,0,0,0,0,0,0,0,0,0,2,0.26368159203980096,0.0290964689591507,1
0,0,1,1,0.9722222222222222,1,1,0,1,0,0,1,1,1,2,1,0,0.6203980099502486,0.6279021463189476,0
0,1,0,0,0.2777777777777778,1,0,1,0,0,0,0,1,0,0,0,0,0.6213930348258706,0.18409877682898687,0
0,0,0,0,0.06944444444444445,1,1,1,0,0,0,0,0,0,0,0,2,0.5706467661691541,0.04427648280636973,0
0,0,1,1,0.3333333333333333,0,0,0,1,1,1,0,1,1,1,0,2,0.39154228855721396,0.1556600507731364,0
0,0,1,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,0,1,2,0.2567164179104477,0.053646434341103166,1
1,0,1,0,1.0,1,1,1,0,1,1,1,1,1,2,1,1,0.9189054726368159,0.9166166628202169,0
0,0,1,1,0.9166666666666666,1,0,0,1,1,0,1,0,0,2,1,1,0.39751243781094525,0.4375721209323794,0
0,0,1,1,0.625,1,0,0,1,0,1,1,1,1,2,1,3,0.6243781094527363,0.40558504500346176,0
0,0,1,1,0.9583333333333333,1,0,2,0,0,0,0,0,0,2,0,0,0.014427860696517386,0.15902377105931229,0
1,1,1,0,0.20833333333333331,1,1,1,0,0,0,0,0,1,0,1,0,0.6701492537313432,0.15309831525501963,1
0,0,0,0,0.38888888888888884,1,0,0,0,0,1,0,1,0,0,1,0,0.41094527363184075,0.1878202169397646,0
0,0,0,0,0.9722222222222222,1,1,1,1,1,1,1,1,1,1,0,1,0.9681592039800994,0.9357027463651051,1
0,0,0,0,0.5,1,0,0,1,1,1,1,0,1,1,1,3,0.5701492537313433,0.30710246942072467,0
1,1,0,0,0.2222222222222222,1,1,1,0,0,0,0,1,0,0,1,2,0.6800995024875621,0.14564966535887378,1
0,0,0,0,0.25,1,1,1,0,0,0,0,1,0,0,1,2,0.6661691542288557,0.17714054927302103,1
0,0,1,0,0.4722222222222222,1,1,1,0,0,0,0,1,1,0,1,2,0.7900497512437811,0.36796099699976925,1
1,0,1,1,0.5833333333333333,0,0,0,0,1,1,0,0,1,1,1,1,0.2671641791044776,0.23427763674128782,0
1,0,0,0,0.6666666666666666,1,1,0,1,0,0,1,0,1,1,1,0,0.5243781094527363,0.4166166628202169,0
1,0,1,0,0.6527777777777778,1,1,1,0,1,1,1,1,1,0,1,2,0.908457711442786,0.5891703207939073,1
0,0,1,1,0.5416666666666666,1,1,1,0,1,1,1,0,0,1,1,2,0.7094527363184079,0.39875951996307407,1
0,0,1,1,0.15277777777777776,1,0,2,0,0,0,0,0,0,2,0,1,0.026368159203980085,0.021174705746595895,0
1,0,0,0,0.09722222222222221,1,0,2,0,0,0,0,0,0,0,1,3,0.01691542288557213,0.014851142395568888,0
0,0,0,0,0.041666666666666664,1,1,2,0,0,0,0,0,0,0,0,3,0.06318407960199005,0.007794830371567043,0
1,0,0,0,0.1111111111111111,1,0,0,1,0,1,0,0,1,0,1,2,0.482089552238806,0.06464343411031619,0
1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,1,3,0.011940298507462671,7.500576967459007e-05,1
1,0,1,1,0.4444444444444444,1,0,1,1,1,1,0,0,1,1,0,3,0.7616915422885572,0.3591910916224325,0
1,0,1,1,0.8333333333333333,1,0,0,1,1,1,1,0,0,1,1,0,0.47363184079601983,0.4511308562197092,0
0,0,1,0,0.1388888888888889,1,0,2,0,0,0,0,0,0,0,1,0,0.01691542288557213,0.01949573044080314,0
0,0,1,0,0.986111111111111,1,1,2,0,0,0,0,0,0,2,1,0,0.06368159203980098,0.19517078236787447,0
0,0,1,1,0.05555555555555555,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.006640895453496423,1
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,0,0,0,1,2,0.5074626865671642,0.0058216016616662826,1
0,0,1,1,0.5972222222222222,0,0,0,1,1,0,1,1,0,1,1,0,0.32835820895522383,0.24611123932610202,0
1,0,1,0,0.8194444444444444,1,1,1,0,0,1,0,1,1,1,1,0,0.808457711442786,0.6857027463651051,1
0,0,1,0,0.3194444444444444,1,0,0,0,0,1,1,0,0,0,0,2,0.35820895522388063,0.13878952227094393,0
0,0,1,0,1.0,1,0,2,0,0,0,0,0,0,2,0,0,0.011442786069651711,0.1705111931687053,0
1,0,1,0,0.3055555555555555,1,0,0,1,0,0,1,0,0,1,1,1,0.37810945273631835,0.14694207246711286,0
0,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,3,0.06865671641791044,0.0007327486729748439,0
1,0,0,0,0.9583333333333333,1,1,2,0,0,0,0,0,0,2,0,0,0.056716417910447736,0.1955111931687053,0
1,0,0,0,0.6944444444444444,0,0,0,1,0,0,1,0,0,1,1,3,0.1706467661691542,0.19964228017539812,0
0,1,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0,1,2,0.06915422885572137,0.0007385183475651972,1
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0,1,3,0.26616915422885573,0.008960304638818372,1
0,0,1,0,0.20833333333333331,1,0,1,0,1,0,0,0,0,0,0,0,0.5681592039800994,0.1264424186475883,0
1,0,0,0,0.4305555555555555,1,0,2,0,0,0,0,0,0,2,0,0,0.021393034825870627,0.06811677821370876,0
1,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.018905472636815884,0.00015578121393953342,1
1,0,1,0,0.9166666666666666,1,1,1,0,1,1,0,1,1,0,1,1,0.86318407960199,0.8209612277867528,1
0,0,1,1,0.0,0,0,0,1,1,1,1,1,0,2,0,1,0.3761194029850746,0.004298407569813062,0
1,0,0,1,0.041666666666666664,1,0,0,0,0,0,0,1,0,0,1,1,0.36268656716417913,0.0173840295407339,1
0,0,0,0,0.1111111111111111,1,0,2,0,0,0,0,0,0,2,0,3,0.01741293532338306,0.014170320793907221,0
1,0,1,1,0.8888888888888888,1,0,0,1,0,1,0,1,1,1,1,1,0.545273631840796,0.5388702977152088,0
0,0,1,0,0.38888888888888884,1,0,2,0,0,0,0,0,0,0,0,3,0.02238805970149252,0.06280290791599354,0
0,0,1,0,0.7916666666666666,1,1,1,0,0,1,0,1,1,1,1,1,0.8208955223880597,0.6884606508192938,0
0,0,1,1,0.19444444444444442,1,1,1,0,0,1,0,0,1,0,1,2,0.6865671641791045,0.14306485114239556,1
1,0,0,0,0.2638888888888889,1,0,2,0,0,0,0,0,0,2,1,3,0.01691542288557213,0.04093007154396493,0
1,0,1,0,0.1388888888888889,1,0,1,0,0,0,0,1,0,0,1,2,0.6139303482587065,0.09674590353104086,1
0,0,1,0,0.7083333333333333,0,0,0,0,1,0,0,1,1,0,1,2,0.3124378109452736,0.2924705746595892,0
0,0,1,0,0.9305555555555555,1,1,0,1,1,1,0,0,0,2,0,3,0.4716417910447761,0.4966593584121856,0
1,0,1,1,0.15277777777777776,1,0,2,0,0,0,0,0,0,0,1,2,0.021890547263681587,0.026771290099238405,0
1,0,1,1,1.0,0,0,0,1,0,1,1,1,1,2,0,0,0.4248756218905473,0.522761366258943,0
1,0,1,1,0.9166666666666666,1,0,2,0,0,0,0,0,0,1,1,2,0.020895522388059695,0.15470805446572813,0
0,0,0,0,0.25,1,1,1,0,0,0,1,1,0,0,1,2,0.6975124378109452,0.1869951534733441,1
0,0,0,0,0.125,1,0,2,0,0,0,0,0,0,0,1,2,0.01243781094527363,0.018468728363720287,0
0,0,0,0,0.125,1,1,1,0,0,0,0,0,0,0,1,1,0.5666666666666667,0.07097276713593355,0
1,0,1,0,0.6666666666666666,1,1,1,1,1,1,0,1,1,0,1,0,0.927363184079602,0.6111585506577429,0
1,0,0,0,0.1388888888888889,1,0,1,0,0,0,0,0,0,0,0,3,0.5164179104477612,0.0827025155781214,0
0,0,0,0,0.125,1,1,1,0,0,0,0,1,1,0,1,2,0.7611940298507462,0.10051927071313178,1
0,1,0,0,0.18055555555555555,1,1,1,0,0,0,0,1,1,0,1,2,0.7641791044776118,0.14668820678513733,1
1,0,0,0,0.05555555555555555,1,1,1,0,1,0,0,0,0,0,0,2,0.5990049751243781,0.03591622432494808,1
1,0,0,0,0.05555555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5169154228855721,0.025288483729517655,1
0,0,1,0,1.0,1,1,0,1,1,1,1,1,1,2,0,0,0.7338308457711442,0.7449342257096699,0
0,0,1,1,0.7083333333333333,1,0,0,1,1,1,1,1,1,2,0,1,0.6691542288557214,0.5080948534502654,0
1,0,1,0,0.8194444444444444,0,0,0,0,1,0,0,0,1,0,1,0,0.226865671641791,0.2808562197092084,1
1,0,1,0,0.1388888888888889,1,1,1,0,0,0,0,1,0,0,1,2,0.6701492537313432,0.09174359566120471,1
1,1,1,0,0.8472222222222222,1,1,1,0,1,0,0,0,0,0,1,2,0.6358208955223881,0.5638183706438957,0
1,0,0,0,0.75,1,0,1,1,0,1,1,0,0,1,0,2,0.6582089552238807,0.515260789291484,0
0,0,0,0,0.4583333333333333,1,1,0,1,1,0,0,0,0,0,1,3,0.42437810945273624,0.23252365566582045,0
0,0,0,0,0.375,1,0,2,0,0,0,0,0,0,2,1,0,0.019900497512437804,0.059935379644588054,0
0,1,0,0,0.013888888888888888,1,0,1,0,0,0,0,1,0,0,1,2,0.6064676616915423,0.006969766905146549,1
1,0,0,0,0.3194444444444444,1,0,1,0,1,0,0,1,1,0,0,3,0.7666666666666666,0.25087699053773366,0
1,0,0,1,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.015920398009950265,0.00012116316639741503,0
1,0,1,1,0.625,1,0,0,1,1,1,1,1,1,2,1,3,0.6577114427860695,0.44302446342026314,0
0,0,1,1,0.5416666666666666,1,0,2,0,0,0,0,0,0,2,1,0,0.015920398009950265,0.0964689591507039,0
1,0,0,0,0.06944444444444445,1,0,0,0,0,1,0,1,1,1,1,3,0.5149253731343283,0.0379183014078006,1
1,0,1,1,1.0,1,1,0,1,1,1,1,1,0,2,0,0,0.6373134328358209,0.6688610662358643,0
0,0,1,1,0.8055555555555555,1,1,0,0,1,0,0,1,0,0,1,0,0.48308457711442776,0.45598892222478654,0
0,0,0,0,0.9722222222222222,0,0,0,1,1,1,1,0,0,2,1,0,0.26218905472636816,0.35072120932379414,0
1,0,1,1,0.8472222222222222,1,0,1,0,1,0,1,1,1,1,1,0,0.7980099502487562,0.7069466882067851,0
1,0,0,0,0.027777777777777776,1,0,1,0,0,0,0,0,0,0,0,3,0.5218905472636816,0.012739441495499652,0
0,0,1,1,0.6388888888888888,1,1,2,0,0,0,0,0,0,1,0,3,0.06666666666666665,0.13236787445188095,0
0,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,0,0,1,0,0.3154228855721393,0.003594507269789984,1
0,0,1,0,0.3055555555555555,1,0,1,0,0,0,0,0,0,0,1,2,0.5074626865671642,0.17715208862220172,1
0,0,0,0,0.6666666666666666,1,0,1,1,0,1,1,1,1,2,1,1,0.8383084577114427,0.5637491345488115,0
1,0,0,0,0.8888888888888888,1,1,0,0,1,1,1,1,1,2,0,1,0.6796019900497512,0.6477902146318948,0
1,0,1,1,1.0,1,1,2,0,0,0,0,0,0,2,0,0,0.06019900497512437,0.187450957765982,0
0,0,1,1,0.16666666666666666,1,0,0,0,0,1,0,1,0,0,1,1,0.39900497512437816,0.08328525271174705,0
0,1,1,0,0.4722222222222222,1,1,1,0,1,1,0,0,1,0,1,2,0.7562189054726368,0.36911493191783984,1
0,0,1,1,1.0,1,0,0,1,1,1,0,0,1,2,0,1,0.5024875621890547,0.5618970690053081,0
1,0,1,0,0.40277777777777773,1,1,1,0,1,1,0,0,0,0,1,2,0.672139303482587,0.2794195707362105,0
1,0,1,1,0.4583333333333333,1,0,2,0,0,0,0,0,0,1,0,1,0.01840796019900498,0.0694380336948996,0
0,0,0,0,0.013888888888888888,1,0,2,0,0,0,0,0,0,0,0,3,0.020895522388059695,0.00017885991230094612,0
0,0,1,1,0.861111111111111,1,1,1,0,1,1,1,1,1,1,1,2,0.9208955223880596,0.7872317101315486,0
1,0,1,0,0.5694444444444444,1,1,0,0,0,1,0,1,1,1,1,2,0.5447761194029851,0.34414954996538194,1
0,0,0,0,0.8888888888888888,1,1,1,0,0,1,0,1,1,1,1,1,0.8139303482587064,0.7195245788137549,1
0,0,0,0,0.05555555555555555,1,0,1,0,0,1,0,0,1,0,1,1,0.6427860696517412,0.03471036233556428,0
0,0,0,0,0.3333333333333333,1,1,1,1,0,0,1,0,0,0,1,2,0.6577114427860695,0.22146895915070391,0
0,0,1,1,0.19444444444444442,1,0,2,0,0,0,0,0,0,1,0,3,0.012935323383084563,0.03181398569120702,0
1,0,0,1,0.041666666666666664,1,0,2,0,0,0,0,0,0,0,0,3,0.01691542288557213,0.004558042926378952,0
0,1,0,0,0.05555555555555555,1,0,1,0,1,1,0,1,1,0,1,1,0.8114427860696517,0.04893261020078468,1
0,0,0,1,0.25,0,0,0,0,0,0,0,0,1,0,1,2,0.16666666666666663,0.06164320332333256,1
1,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,1,1,0,1,2,0.4776119402985074,0.06088737595199632,0
0,0,0,0,0.4861111111111111,1,1,2,0,0,0,0,0,0,2,0,0,0.05024875621890548,0.08981075467343642,0
0,0,0,0,0.013888888888888888,1,1,1,0,0,0,0,0,0,0,0,2,0.5746268656716418,0.006600507731363951,1
1,0,0,1,0.9166666666666666,1,1,2,0,0,0,0,0,0,2,1,1,0.07014925373134329,0.19097622894068775,0
1,0,0,1,0.1111111111111111,0,0,0,1,0,0,1,0,1,2,1,3,0.2616915422885572,0.03746249711516271,0
0,0,1,0,0.986111111111111,1,1,1,1,0,1,0,1,1,1,1,1,0.854228855721393,0.8531560120009232,0
0,0,1,1,0.5972222222222222,1,1,1,0,0,1,0,0,1,0,1,0,0.7393034825870646,0.463904915762751,0
0,1,0,0,0.027777777777777776,1,1,1,0,0,0,0,1,1,0,1,2,0.7522388059701491,0.01754558042926379,1
1,1,0,0,0.40277777777777773,1,0,1,0,1,1,0,1,1,0,1,0,0.827860696517413,0.3380798522963305,0
0,0,1,0,0.20833333333333331,1,0,1,0,0,1,0,1,0,0,1,2,0.6572139303482587,0.14881144703438728,1
1,0,1,1,0.9027777777777777,1,1,1,1,1,1,1,0,0,2,0,1,0.7592039800995024,0.6992787906762059,0
1,0,0,0,0.4861111111111111,1,1,1,0,0,1,1,1,0,0,0,2,0.7686567164179104,0.3922686360489268,0
1,0,0,0,0.8888888888888888,1,0,1,1,1,0,0,1,1,1,1,1,0.8164179104477611,0.7598661435495039,0
0,0,1,1,0.8055555555555555,0,0,0,0,0,1,1,1,1,2,1,1,0.37064676616915426,0.3632702515578121,0
0,1,0,0,0.25,1,0,0,0,1,0,0,0,0,0,1,1,0.3144278606965174,0.09773251788599124,0
1,0,1,1,0.9305555555555555,1,1,1,0,1,0,0,0,1,0,1,0,0.7094527363184079,0.7332448649896146,0
1,0,1,1,0.875,1,0,2,0,0,0,0,0,0,2,1,3,0.008955223880596996,0.13365451188552965,0
0,0,1,0,0.8333333333333333,1,1,1,0,1,0,0,1,1,0,1,2,0.8114427860696517,0.6885471959381491,0
1,1,0,0,0.125,1,1,1,0,0,0,0,0,1,0,1,1,0.6582089552238807,0.08235633510270021,1
0,0,1,1,0.9722222222222222,1,1,1,1,1,1,1,1,1,2,1,1,0.9432835820895521,0.9058677590583891,0
1,0,1,0,0.20833333333333331,1,1,1,0,0,1,0,1,1,0,1,2,0.8243781094527362,0.17138818370643896,1
0,0,0,1,0.6666666666666666,1,0,2,0,0,0,0,0,0,1,0,3,0.01691542288557213,0.1059196861297023,0
1,0,1,0,0.16666666666666666,1,0,0,0,0,1,1,1,1,0,1,2,0.5562189054726369,0.08338333717978307,0
1,1,1,0,0.986111111111111,1,1,1,1,1,1,1,0,0,1,1,2,0.7338308457711442,0.7577198246018925,0
1,1,0,0,0.611111111111111,1,0,1,0,0,1,0,0,0,0,0,2,0.553233830845771,0.35813524117239787,0
1,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,0,0,1,2,0.3203980099502488,0.003652204015693515,1
1,0,1,1,0.625,1,1,2,0,0,0,0,0,0,2,0,3,0.061691542288557194,0.12340756981306256,0
0,0,0,0,0.3194444444444444,1,1,2,0,0,0,0,0,0,1,0,1,0.06517412935323383,0.06883798753750289,0
0,0,1,0,0.5972222222222222,1,1,0,0,0,0,1,1,0,1,1,0,0.46368159203980097,0.33341795522732515,0
1,0,0,0,0.4861111111111111,1,0,2,0,0,0,0,0,0,0,0,0,0.02487562189054726,0.08321024694207248,0
1,0,1,0,0.125,1,0,0,1,1,0,1,1,0,0,1,3,0.5044776119402985,0.06635702746365106,0
1,0,0,0,0.16666666666666666,1,1,1,0,0,0,1,1,1,0,1,3,0.8129353233830846,0.1285425801984768,1
0,1,1,0,0.9027777777777777,1,1,1,1,1,1,0,1,1,0,1,1,0.9069651741293533,0.8318312947149781,0
0,0,0,0,0.027777777777777776,1,1,1,0,0,1,0,1,0,0,1,2,0.7278606965174129,0.02017078236787445,1
1,0,0,0,0.375,1,1,0,0,0,0,0,0,0,0,0,3,0.30597014925373134,0.14684398799907686,0
0,0,0,0,0.5555555555555556,1,0,0,0,0,1,0,0,0,1,1,3,0.31840796019900497,0.2313351027002077,0
0,1,0,0,0.06944444444444445,1,0,1,0,0,1,0,0,0,0,1,1,0.5701492537313433,0.03817793676436649,1
1,0,1,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,1,0,1,0.01641791044776117,0.015595430417724439,0
0,1,1,0,0.8055555555555555,1,1,1,0,1,0,0,1,1,1,1,0,0.7915422885572139,0.6277405954304177,0
0,0,1,1,0.7222222222222222,1,0,1,1,0,1,0,1,1,1,0,2,0.8164179104477611,0.6030060004615739,0
1,0,1,0,0.041666666666666664,1,0,0,0,0,1,1,0,0,0,1,3,0.37363184079601985,0.015664666512808678,0
1,0,0,1,0.5694444444444444,1,0,1,1,1,1,1,1,1,2,1,2,0.9243781094527362,0.517926378952227,0
1,0,0,0,0.2777777777777778,1,1,1,0,0,0,1,1,1,0,1,3,0.7990049751243781,0.23230440803138705,0
1,0,0,1,0.013888888888888888,1,1,0,0,0,0,0,0,0,0,1,2,0.31641791044776113,0.0036060466189706897,0
1,0,0,1,0.05555555555555555,1,1,1,0,0,0,1,0,0,0,0,1,0.6223880597014925,0.03619316870528502,1
1,0,0,0,0.3194444444444444,1,0,2,0,0,0,0,0,0,0,0,2,0.025870646766169153,0.05251557812139396,0
0,1,0,0,0.08333333333333333,1,0,2,0,0,0,0,0,0,0,0,0,0.01243781094527363,0.010154627279021462,0
1,0,1,1,0.1111111111111111,1,0,2,0,0,0,0,0,0,0,1,3,0.010945273631840807,0.015439649203784905,0
1,0,0,0,0.25,1,1,0,1,0,1,0,1,0,0,0,3,0.5099502487562189,0.13623355642741752,0
1,1,0,0,0.7222222222222222,0,0,0,1,0,0,0,1,1,0,1,1,0.3039800995024875,0.2926667435956612,0
1,0,0,0,0.4305555555555555,1,0,1,0,1,0,0,1,1,0,1,2,0.7587064676616915,0.34161089314562654,0
